x,y
1594.16,0.560351
1594.24,0.558866
1594.32,0.558866
1594.39,0.558866
1594.47,0.558866
1594.54,0.557382
1594.62,0.557382
1594.69,0.557382
1594.77,0.555897
1594.84,0.555897
1594.92,0.555897
1594.99,0.555897
1595.07,0.555897
1595.14,0.555897
1595.22,0.555897
1595.29,0.555897
1595.37,0.555897
1595.44,0.555897
1595.52,0.555897
1595.59,0.555897
1595.67,0.554413
1595.74,0.554413
1595.82,0.555897
1595.89,0.555897
1595.97,0.555897
1596.04,0.555897
1596.12,0.555897
1596.19,0.555897
1596.27,0.555897
1596.35,0.555897
1596.42,0.555897
1596.5,0.557382
1596.57,0.557382
1596.65,0.557382
1596.72,0.557382
1596.8,0.558866
1596.87,0.558866
1596.95,0.560351
1597.02,0.560351
1597.1,0.561836
1597.17,0.561836
1597.25,0.561836
1597.32,0.56332
1597.4,0.56332
1597.47,0.564805
1597.55,0.564805
1597.62,0.566289
1597.7,0.566289
1597.77,0.567774
1597.85,0.569258
1597.92,0.569258
1598,0.570743
1598.07,0.572227
1598.15,0.572227
1598.22,0.575197
1598.3,0.575197
1598.37,0.576681
1598.45,0.578166
1598.53,0.578166
1598.6,0.57965
1598.68,0.581135
1598.75,0.582619
1598.83,0.584104
1598.9,0.587073
1598.98,0.587073
1599.05,0.590042
1599.13,0.590042
1599.2,0.593011
1599.28,0.593011
1599.35,0.59598
1599.43,0.59598
1599.5,0.598949
1599.58,0.598949
1599.65,0.601919
1599.73,0.603403
1599.8,0.604888
1599.88,0.606372
1599.95,0.607857
1600.03,0.610826
1600.1,0.612311
1600.18,0.613795
1600.25,0.616764
1600.33,0.618249
1600.4,0.619733
1600.48,0.622702
1600.55,0.624187
1600.63,0.625672
1600.71,0.628641
1600.78,0.630125
1600.86,0.63161
1600.93,0.634579
1601.01,0.636063
1601.08,0.639033
1601.16,0.640517
1601.23,0.642002
1601.31,0.644971
1601.38,0.646455
1601.46,0.649425
1601.53,0.650909
1601.61,0.653878
1601.68,0.655363
1601.76,0.658332
1601.83,0.659816
1601.91,0.662786
1601.98,0.665755
1602.06,0.667239
1602.13,0.668724
1602.21,0.671693
1602.28,0.674662
1602.36,0.676147
1602.43,0.679116
1602.51,0.6806
1602.58,0.683569
1602.66,0.686538
1602.73,0.688023
1602.81,0.689508
1602.89,0.692477
1602.96,0.695446
1603.04,0.698415
1603.11,0.6999
1603.19,0.701384
1603.26,0.704353
1603.34,0.707322
1603.41,0.710291
1603.49,0.711776
1603.56,0.713261
1603.64,0.71623
1603.71,0.719199
1603.79,0.722168
1603.86,0.725137
1603.94,0.725137
1604.01,0.728106
1604.09,0.731075
1604.16,0.734044
1604.24,0.737014
1604.31,0.738498
1604.39,0.739983
1604.46,0.742952
1604.54,0.745921
1604.61,0.74889
1604.69,0.750375
1604.76,0.751859
1604.84,0.754828
1604.92,0.757797
1604.99,0.759282
1605.07,0.760766
1605.14,0.763736
1605.22,0.766705
1605.29,0.769674
1605.37,0.771158
1605.44,0.772643
1605.52,0.775612
1605.59,0.778581
1605.67,0.780066
1605.74,0.78155
1605.82,0.784519
1605.89,0.787489
1605.97,0.788973
1606.04,0.790458
1606.12,0.793427
1606.19,0.796396
1606.27,0.79788
1606.34,0.799365
1606.42,0.802334
1606.49,0.803819
1606.57,0.806788
1606.64,0.808272
1606.72,0.811241
1606.79,0.812726
1606.87,0.814211
1606.94,0.81718
1607.02,0.818664
1607.1,0.821633
1607.17,0.823118
1607.25,0.824602
1607.32,0.827572
1607.4,0.829056
1607.47,0.830541
1607.55,0.83351
1607.62,0.834994
1607.7,0.836479
1607.77,0.839448
1607.85,0.839448
1607.92,0.842417
1608,0.843902
1608.07,0.845386
1608.15,0.848355
1608.22,0.848355
1608.3,0.851325
1608.37,0.852809
1608.45,0.854294
1608.52,0.857263
1608.6,0.857263
1608.67,0.860232
1608.75,0.860232
1608.82,0.863201
1608.9,0.864686
1608.97,0.86617
1609.05,0.869139
1609.12,0.869139
1609.2,0.872108
1609.28,0.872108
1609.35,0.875078
1609.43,0.875078
1609.5,0.878047
1609.58,0.878047
1609.65,0.881016
1609.73,0.881016
1609.8,0.883985
1609.88,0.883985
1609.95,0.885469
1610.03,0.886954
1610.1,0.888439
1610.18,0.889923
1610.25,0.889923
1610.33,0.892892
1610.4,0.892892
1610.48,0.895861
1610.55,0.895861
1610.63,0.897346
1610.7,0.89883
1610.78,0.900315
1610.85,0.9018
1610.93,0.9018
1611,0.903284
1611.08,0.904769
1611.15,0.904769
1611.23,0.907738
1611.3,0.907738
1611.38,0.909222
1611.46,0.910707
1611.53,0.910707
1611.61,0.912191
1611.68,0.913676
1611.76,0.913676
1611.83,0.915161
1611.91,0.916645
1611.98,0.91813
1612.06,0.91813
1612.13,0.919614
1612.21,0.921099
1612.28,0.921099
1612.36,0.922583
1612.43,0.924068
1612.51,0.924068
1612.58,0.925553
1612.66,0.927037
1612.73,0.927037
1612.81,0.928522
1612.88,0.930006
1612.96,0.930006
1613.03,0.931491
1613.11,0.931491
1613.18,0.932975
1613.26,0.93446
1613.33,0.93446
1613.41,0.935944
1613.49,0.937429
1613.56,0.937429
1613.64,0.938914
1613.71,0.940398
1613.79,0.940398
1613.86,0.941883
1613.94,0.943367
1614.01,0.943367
1614.09,0.944852
1614.16,0.946336
1614.24,0.946336
1614.31,0.947821
1614.39,0.949305
1614.46,0.95079
1614.54,0.95079
1614.61,0.952275
1614.69,0.953759
1614.76,0.955244
1614.84,0.955244
1614.91,0.958213
1614.99,0.958213
1615.06,0.959697
1615.14,0.961182
1615.21,0.961182
1615.29,0.964151
1615.36,0.964151
1615.44,0.965636
1615.51,0.96712
1615.59,0.96712
1615.67,0.970089
1615.74,0.970089
1615.82,0.973058
1615.89,0.973058
1615.97,0.976028
1616.04,0.976028
1616.12,0.978997
1616.19,0.978997
1616.27,0.981966
1616.34,0.981966
1616.42,0.984935
1616.49,0.984935
1616.57,0.987904
1616.64,0.989389
1616.72,0.990873
1616.79,0.993842
1616.87,0.995327
1616.94,0.996811
1617.02,0.99978
1617.09,1.00127
1617.17,1.00275
1617.24,1.00572
1617.32,1.0072
1617.39,1.00869
1617.47,1.01166
1617.54,1.01314
1617.62,1.01611
1617.69,1.01908
1617.77,1.02056
1617.85,1.02205
1617.92,1.02502
1618,1.02799
1618.07,1.03096
1618.15,1.03393
1618.22,1.03689
1618.3,1.03986
1618.37,1.04283
1618.45,1.0458
1618.52,1.04729
1618.6,1.05026
1618.67,1.05322
1618.75,1.05619
1618.82,1.05916
1618.9,1.06213
1618.97,1.06659
1619.05,1.07104
1619.12,1.07401
1619.2,1.07698
1619.27,1.07995
1619.35,1.0844
1619.42,1.08885
1619.5,1.09182
1619.57,1.09628
1619.65,1.09925
1619.72,1.1037
1619.8,1.10815
1619.87,1.11261
1619.95,1.11558
1620.03,1.12151
1620.1,1.12597
1620.18,1.13042
1620.25,1.13488
1620.33,1.13933
1620.4,1.14378
1620.48,1.14824
1620.55,1.15417
1620.63,1.15863
1620.7,1.16457
1620.78,1.16902
1620.85,1.17496
1620.93,1.1809
1621,1.18683
1621.08,1.19277
1621.15,1.19871
1621.23,1.20465
1621.3,1.2091
1621.38,1.21504
1621.45,1.22098
1621.53,1.2284
1621.6,1.23434
1621.68,1.24176
1621.75,1.2477
1621.83,1.25512
1621.9,1.26106
1621.98,1.26849
1622.06,1.27591
1622.13,1.28333
1622.21,1.29075
1622.28,1.29966
1622.36,1.3056
1622.43,1.31302
1622.51,1.32045
1622.58,1.32935
1622.66,1.33826
1622.73,1.34568
1622.81,1.35459
1622.88,1.3635
1622.96,1.3724
1623.03,1.38131
1623.11,1.39022
1623.18,1.39913
1623.26,1.40952
1623.33,1.41843
1623.41,1.42733
1623.48,1.43624
1623.56,1.44812
1623.63,1.45702
1623.71,1.46742
1623.78,1.47781
1623.86,1.4882
1623.93,1.49859
1624.01,1.51047
1624.08,1.52086
1624.16,1.53274
1624.24,1.54313
1624.31,1.55501
1624.39,1.5654
1624.46,1.57727
1624.54,1.58915
1624.61,1.60251
1624.69,1.6129
1624.76,1.62626
1624.84,1.63814
1624.91,1.6515
1624.99,1.66486
1625.06,1.67674
