x,y
1575.9,0.101135
1575.98,0.102498
1576.05,0.103419
1576.13,0.103503
1576.2,0.102415
1576.28,0.100601
1576.36,0.100087
1576.43,0.0987311
1576.51,0.0960939
1576.58,0.0922009
1576.66,0.0904428
1576.73,0.0855702
1576.81,0.084666
1576.88,0.0834102
1576.96,0.082573
1577.04,0.0810421
1577.11,0.0808986
1577.19,0.0808149
1577.26,0.0807982
1577.34,0.0810242
1577.41,0.0808986
1577.49,0.0808986
1577.56,0.0791405
1577.64,0.0791405
1577.72,0.0773824
1577.79,0.0773824
1577.87,0.0774828
1577.94,0.0774828
1578.02,0.0774661
1578.09,0.0777591
1578.17,0.0770056
1578.25,0.0770475
1578.32,0.0763777
1578.4,0.0759591
1578.47,0.0757498
1578.55,0.0733638
1578.62,0.0728615
1578.7,0.0703498
1578.77,0.0697638
1578.85,0.069704
1578.93,0.0694289
1579,0.0688429
1579.08,0.0686754
1579.15,0.0687173
1579.23,0.0688429
1579.3,0.068508
1579.38,0.0691443
1579.45,0.0694289
1579.53,0.070601
1579.61,0.0711033
1579.68,0.0724847
1579.76,0.072694
1579.83,0.0728615
1579.91,0.0730289
1579.98,0.0728615
1580.06,0.0731628
1580.13,0.0731126
1580.21,0.0729619
1580.29,0.0729619
1580.36,0.0729619
1580.44,0.0729619
1580.51,0.0732382
1580.59,0.0728615
1580.66,0.0728615
1580.74,0.0726605
1580.81,0.0726605
1580.89,0.0726605
1580.97,0.0726103
1581.04,0.0726103
1581.12,0.0727359
1581.19,0.0726605
1581.27,0.0726605
1581.34,0.0726605
1581.42,0.0726605
1581.49,0.0728615
1581.57,0.0733638
1581.65,0.0733638
1581.72,0.0741173
1581.8,0.0741173
1581.87,0.0741173
1581.95,0.0741173
1582.02,0.074201
1582.1,0.0741173
1582.17,0.0741173
1582.25,0.0740335
1582.33,0.0735647
1582.4,0.0732801
1582.48,0.0731126
1582.55,0.0716056
1582.63,0.0711033
1582.7,0.0702494
1582.78,0.0702494
1582.86,0.0700484
1582.93,0.0698475
1583.01,0.0696466
1583.08,0.0688429
1583.16,0.0689684
1583.23,0.0672641
1583.31,0.0653824
1583.38,0.0639201
1583.46,0.0625136
1583.54,0.0575406
1583.61,0.0552802
1583.69,0.0527685
1583.76,0.0480969
1583.84,0.0467407
1583.91,0.0455686
1583.99,0.0447314
1584.06,0.042775
1584.14,0.0430091
1584.22,0.0422198
1584.29,0.0414663
1584.37,0.0413586
1584.44,0.0412988
1584.52,0.0392058
1584.59,0.0354384
1584.67,0.0344338
1584.74,0.0299128
1584.82,0.029877
1584.9,0.0294464
1584.97,0.0290338
1585.05,0.0281091
1585.12,0.028083
1585.2,0.0288006
1585.27,0.0295361
1585.35,0.0300384
1585.42,0.028858
1585.5,0.0302477
1585.58,0.0351872
1585.65,0.036443
1585.73,0.0395072
1585.8,0.0408384
1585.88,0.0406291
1585.95,0.0416337
1586.03,0.0428656
1586.1,0.0432523
1586.18,0.043057
1586.26,0.0432244
1586.33,0.0432244
1586.41,0.0434756
1586.48,0.0433918
1586.56,0.0444802
1586.63,0.0447314
1586.71,0.045736
1586.78,0.0461546
1586.86,0.0461546
1586.94,0.0463221
1587.01,0.0463221
1587.09,0.0465027
1587.16,0.0464895
1587.24,0.0464895
1587.31,0.0464895
1587.39,0.0464895
1587.47,0.0464895
1587.54,0.0464895
1587.62,0.0467407
1587.69,0.0467407
1587.77,0.0478709
1587.84,0.0478709
1587.92,0.0478709
1587.99,0.0478709
1588.07,0.0470066
1588.15,0.0471802
1588.22,0.045736
1588.3,0.0448749
1588.37,0.0433918
1588.45,0.0425965
1588.52,0.0397709
1588.6,0.0359407
1588.67,0.0313839
1588.75,0.0293101
1588.83,0.0279873
1588.9,0.0267733
1588.98,0.0260338
1589.05,0.0244907
1589.13,0.0246664
1589.2,0.0240106
1589.28,0.0235082
1589.35,0.0232571
1589.43,0.0235501
1589.51,0.0216245
1589.58,0.0193641
1589.66,0.0183594
1589.73,0.0146757
1589.81,0.0143408
1589.88,0.014592
1589.96,0.0140897
1590.03,0.0133362
1590.11,0.0133362
1590.19,0.0130133
1590.26,0.0130013
1590.34,0.0128339
1590.41,0.0126664
1590.49,0.012499
1590.56,0.0105734
1590.64,0.0100711
1590.71,0.00725809
1590.79,0.00747576
1590.87,0.00755948
1590.94,0.0073442
1591.02,0.00712892
1591.09,0.006806
1591.17,0.006806
1591.24,0.006806
1591.32,0.006806
1591.39,0.006806
1591.47,0.006806
1591.55,0.00693158
1591.62,0.006806
1591.7,0.006806
1591.77,0.00663856
1591.85,0.00663856
1591.92,0.00663856
1592,0.00663856
1592.07,0.00655484
1592.15,0.00655484
1592.23,0.00633956
1592.3,0.00612427
1592.38,0.00590899
1592.45,0.00569371
1592.53,0.00635391
1592.6,0.0035409
1592.68,0.00186649
1592.76,0.00153161
1592.83,0.00115487
1592.91,0.000778124
1592.98,0.000727891
1593.06,0.000275801
1593.13,0.000275801
1593.21,0.000526962
1593.28,0.000526962
1593.36,0.000727891
1593.44,0.000727891
1593.51,0.000727891
1593.59,0.00128045
1593.66,0.00128045
1593.74,0.00195021
1593.81,0.00211765
1593.89,0.00211765
1593.96,0.00211765
1594.04,0.00228509
1594.12,0.00228509
1594.19,0.00217745
1594.27,0.00196217
1594.34,0.00195021
1594.42,0.00195021
1594.49,0.00203393
1594.57,0.000275801
1594.64,2.46E-05
1594.72,-0.000226522
1594.8,-0.000728845
1594.87,-0.00123117
1594.95,-0.00123117
1595.02,-0.00148233
1598.65,-0.00148233
1598.73,-0.00123117
1598.8,-0.00123117
1598.88,-0.00123117
1598.95,-0.00123117
1599.03,-0.00123117
1599.1,-0.00123117
1599.18,-0.00123117
1599.25,-0.00123117
1599.33,-0.00123117
1599.41,-0.00123117
1599.48,-0.00123117
1599.56,-0.00148233
1602.5,-0.0029893
1602.58,-0.0029893
1602.66,-0.0029893
1602.73,-0.00349162
1602.81,-0.00349162
1602.88,-0.00349162
1602.96,-0.00349162
1603.03,-0.00349162
1603.11,-0.00349162
1603.18,-0.00349162
1603.26,-0.00349162
1603.34,-0.00349162
1603.41,-0.00374278
1603.49,-0.00374278
1603.56,-0.00449627
1603.64,-0.00474743
1603.71,-0.00575207
1603.79,-0.0061037
1603.86,-0.00608696
1603.94,-0.00608696
1604.02,-0.00614676
1604.09,-0.0062544
1604.17,-0.0062544
1604.24,-0.0062544
1604.32,-0.00614676
1604.39,-0.00608696
1604.47,-0.00608696
1604.54,-0.00575207
1604.62,-0.00524975
1604.7,-0.00449627
1604.77,-0.00429534
1604.85,-0.00429534
1604.92,-0.00429534
1605,-0.0042451
1605.07,-0.0042451
1605.15,-0.0042451
1605.22,-0.0042451
1605.3,-0.00429534
1605.38,-0.00429534
1605.45,-0.0042451
1605.53,-0.00449627
1605.6,-0.00575207
1605.68,-0.00575207
1605.75,-0.00692416
1605.83,-0.00692416
1605.9,-0.00693612
1605.98,-0.0070916
1606.06,-0.00725904
1606.13,-0.00725904
1606.21,-0.00725904
1606.28,-0.00725904
1606.36,-0.0070916
1606.43,-0.0070916
1606.51,-0.0070916
1606.59,-0.00675672
1606.66,-0.0062544
1606.74,-0.00591951
1606.81,-0.00591951
1606.89,-0.00591951
1606.96,-0.00585971
1607.04,-0.00575207
1607.11,-0.00575207
1607.19,-0.00575207
1607.27,-0.00591951
1607.34,-0.00590277
1607.42,-0.00590277
1607.49,-0.00575207
1607.57,-0.00620416
1607.64,-0.00801253
1607.72,-0.00914275
1607.79,-0.00977066
1607.87,-0.00973478
1607.95,-0.0099381
1608.02,-0.0101055
1608.1,-0.010273
1608.17,-0.010273
1608.25,-0.0101055
1608.32,-0.0101055
1608.4,-0.00995006
1608.47,-0.0099381
1608.55,-0.0099381
1608.63,-0.00876601
1608.7,-0.00725904
1608.78,-0.00776136
1608.85,-0.00776136
1608.93,-0.00776136
1609,-0.00759392
1609.08,-0.0075102
1609.15,-0.0075102
1609.23,-0.00772548
1609.31,-0.00776136
1609.38,-0.00771113
1609.46,-0.00771113
1609.53,-0.00801253
1609.61,-0.00977066
1609.68,-0.010273
1609.76,-0.0117799
1609.83,-0.0117441
1609.91,-0.0119474
1609.99,-0.0119593
1610.06,-0.0121746
1610.14,-0.0122823
1610.21,-0.0122823
1610.29,-0.0122823
1610.36,-0.0122823
1610.44,-0.0122823
1610.51,-0.0122823
1610.59,-0.0122823
1610.67,-0.0122823
1610.74,-0.0122823
1610.82,-0.0122823
1610.89,-0.0122823
1610.97,-0.0122823
1611.04,-0.0122823
1611.12,-0.0122823
1611.19,-0.0122823
1611.27,-0.0123899
1611.35,-0.0124497
1611.42,-0.0124497
1611.5,-0.0126172
1611.57,-0.0121316
1611.65,-0.0137892
1611.72,-0.0152125
1611.8,-0.0147939
1611.88,-0.0147939
1611.95,-0.0147939
1612.03,-0.0149613
1612.1,-0.015045
1612.18,-0.015045
1612.25,-0.0149613
1612.33,-0.0149613
1612.4,-0.0149613
1612.48,-0.0147939
1612.56,-0.0147939
1612.63,-0.0142916
1612.71,-0.0142413
1612.78,-0.0134544
1612.86,-0.0134544
1612.93,-0.0134544
1613.01,-0.0134544
1613.08,-0.0132869
1613.16,-0.0132869
1613.24,-0.0131195
1613.31,-0.012964
1613.39,-0.0127487
1613.46,-0.0127846
1613.54,-0.0135381
1613.61,-0.0107753
1613.69,-0.0105241
1613.76,-0.00861531
1613.84,-0.00876601
1613.92,-0.00880189
1613.99,-0.00858661
