x,y
1559.89,0.472225
1559.95,0.47273
1560.01,0.47273
1560.07,0.473234
1560.14,0.474748
1560.2,0.475253
1560.26,0.475758
1560.32,0.476767
1560.38,0.477271
1560.44,0.477776
1560.5,0.478785
1560.56,0.479795
1560.62,0.479795
1560.68,0.480804
1560.74,0.481813
1560.8,0.482318
1560.86,0.483327
1560.92,0.484336
1560.98,0.485346
1561.04,0.486355
1561.1,0.486859
1561.16,0.487869
1561.23,0.488373
1561.29,0.488373
1561.35,0.488373
1561.41,0.488878
1561.47,0.488373
1561.53,0.488373
1561.59,0.488373
1561.65,0.487869
1561.71,0.487364
1561.77,0.486859
1561.83,0.48585
1561.89,0.485346
1561.95,0.484336
1562.01,0.483832
1562.07,0.482822
1562.13,0.481813
1562.19,0.480804
1562.25,0.480299
1562.32,0.479795
1562.38,0.47929
1562.44,0.478281
1562.5,0.477776
1562.56,0.477271
1562.62,0.477271
1562.68,0.477776
1562.74,0.477776
1562.8,0.477271
1562.86,0.477271
1562.92,0.477271
1562.98,0.477271
1563.04,0.477271
1563.1,0.477271
1563.16,0.478281
1563.22,0.478785
1563.28,0.479795
1563.34,0.479795
1563.41,0.479795
1563.47,0.480804
1563.53,0.480804
1563.59,0.481309
1563.65,0.481309
1563.71,0.481309
1563.77,0.481309
1563.83,0.481309
1563.89,0.480299
1563.95,0.480299
1564.01,0.479795
1564.07,0.47929
1564.13,0.47929
1564.19,0.47929
1564.25,0.478785
1564.31,0.478785
1564.37,0.479795
1564.43,0.479795
1564.5,0.480299
1564.56,0.480299
1564.62,0.480299
1564.68,0.480299
1564.74,0.481309
1564.8,0.481813
1564.86,0.482822
1564.92,0.483327
1564.98,0.484336
1565.04,0.485346
1565.1,0.486859
1565.16,0.487364
1565.22,0.487869
1565.28,0.488373
1565.34,0.488373
1565.4,0.488373
1565.46,0.488373
1565.52,0.489383
1565.59,0.489383
1565.65,0.489887
1565.71,0.490392
1565.77,0.490392
1565.83,0.489887
1565.89,0.489887
1565.95,0.488878
1566.01,0.488878
1566.07,0.488878
1566.13,0.488878
1566.19,0.488373
1566.25,0.489383
1566.31,0.489383
1566.37,0.489383
1566.43,0.489383
1566.49,0.490392
1566.55,0.490392
1566.61,0.491401
1566.68,0.491401
1566.74,0.491906
1566.8,0.49241
1566.86,0.492915
1566.92,0.492915
1566.98,0.492915
1567.04,0.492915
1567.1,0.492915
1567.16,0.49342
1567.22,0.494429
1567.28,0.494429
1567.34,0.494933
1567.4,0.494933
1567.46,0.495438
1567.52,0.495438
1567.58,0.494933
1567.64,0.494933
1567.7,0.495438
1567.77,0.495438
1567.83,0.495438
1567.89,0.495943
1567.95,0.496447
1568.01,0.497457
1568.07,0.497961
1568.13,0.497961
1568.19,0.497961
1568.25,0.498466
1568.31,0.498466
1568.37,0.497457
1568.43,0.497457
1568.49,0.497961
1568.55,0.498466
1568.61,0.499475
1568.67,0.499475
1568.73,0.49998
1568.79,0.500484
1568.86,0.500989
1568.92,0.500989
1568.98,0.501998
1569.04,0.502503
1569.1,0.502503
1569.16,0.503008
1569.22,0.503512
1569.28,0.504017
1569.34,0.504017
1569.4,0.505026
1569.46,0.505026
1569.52,0.506035
1569.58,0.50654
1569.64,0.50654
1569.7,0.50654
1569.76,0.507045
1569.82,0.507549
1569.88,0.508054
1569.95,0.508558
1570.01,0.508558
1570.07,0.509063
1570.13,0.509063
1570.19,0.509568
1570.25,0.510072
1570.31,0.510577
1570.37,0.511082
1570.43,0.512091
1570.49,0.512596
1570.55,0.5131
1570.61,0.513605
1570.67,0.514109
1570.73,0.515119
1570.79,0.515623
1570.85,0.516128
1570.91,0.516633
1570.97,0.517137
1571.04,0.517642
1571.1,0.518146
1571.16,0.519156
1571.22,0.520165
1571.28,0.52067
1571.34,0.521679
1571.4,0.522688
1571.46,0.523697
1571.52,0.524707
1571.58,0.525716
1571.64,0.52622
1571.7,0.526725
1571.76,0.52723
1571.82,0.528744
1571.88,0.529248
1571.94,0.530762
1572,0.531771
1572.06,0.531771
